Position	TITOLO	ANNO	LINK	FORMATO	LOCANDINA	LINGUA	GENERE	TRAMA	DURATA	INFO
396	Training Day	2001	http://www.deadlyblogger.com/NewRelease/training.mp4	mp4	https://pad.mymovies.it/filmclub/2001/08/031/locandina.jpg	Inglese	Thriller	Jake Hoyt has just entered the Los Angeles Police Department's Narcotics Unit. Jake believes in what he does and has no doubts that his is a socially important task. Veteran colleague Alonzo Harris will take care of trying to open his eyes by revealing all the corruption	2h2m	
397	Transformers	2007	http://www.deadlyblogger.com/NewRelease/transformers1.mp4	mp4	https://pad.mymovies.it/filmclub/2006/08/027/locandina.jpg	Inglese	Science/Thriller	Robots from two different races start a war on Earth. The fate of humanity remains in the hands of a boy.	2h24m	
398	Transformers Revenge Of The Fallen	2009	http://www.deadlyblogger.com/NewRelease/transformers2.html	mp4	https://upload.wikimedia.org/wikipedia/en/thumb/c/cb/TF2SteelPoster.jpg/220px-TF2SteelPoster.jpg	Inglese	Action/sci-fi	Sam would like to go to college and have a normal life, but must instead stop the ancient Decepticons, who weren't completely defeated.	2h30m	
399	Transformers: Dark of the Moon	2011	http://www.deadlyblogger.com/NewRelease/transformers3.mp4	mp4	https://www.themoviedb.org/t/p/original/kO0TvxkDWtOyWZzBoEuaKxJElhq.jpg	Inglese	Sci-Fi/Action	Optimus Prime and its loyal Autobots are back in action to fight the dangerous Decepticons, intending to conquer the space between the United States and Russia. Once again, it will be up to the human Sam Witwicky to go to the aid of his robot friends.	2h37m	
400	Troll	1986	http://www.deadlyblogger.com/NewRelease/troll1.mp4	mp4	https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/TROLL_%281986_movie_poster%29.jpg/220px-TROLL_%281986_movie_poster%29.jpg	Inglese	Comedy/Fantasy/Horror	A wicked troll king in search of a mystical ring that will transform him to human form invades a San Francisco apartment complex where a powerful witch lives.	1h22m	
401	Troll 2	1990	http://www.deadlyblogger.com/NewRelease/troll2.mp4	mp4	https://bellaballoblog.files.wordpress.com/2021/03/troll-2.jpg	Inglese	Comedy/Fantasy/Horror	A family vacationing in a small town discovers the entire town is inhabited by goblins in disguise as humans, who plan to eat them.	1h 35m	
402	Turbo	2013	http://www.deadlyblogger.com/NewRelease/turbo.mp4	mp4	https://www.themoviedb.org/t/p/original/tN4bjzZ3ePY57hpCTFk0Kc3oXAw.jpg	Inglese	Fantasy/animation	Turbo is a snail who dreams of becoming the greatest racing driver in the world, when a daring accident gives him supersonic speed.	1h36m	
403	Tweety's High Flying Adventure	2000	https://ia801602.us.archive.org/12/items/Bugs_Bunny_Collection/Tweety%27s%20High%20Flying%20Adventure%20(2000)%20-%20[arsenaloyal].mp4	mp4	https://m.media-amazon.com/images/M/MV5BMDU1NmFlN2ItNjRjYy00NmE1LThkOTgtZTA4NmUxNDAyMmU2XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_.jpg	Inglese	Animation/Adventure/Comedy	When Col. Rimfire announces at the Looney Club his belief that cats are the most intelligent animals, Granny, hoping to raise enough money to save a nearby children's park.	1h12m	
404	Unstoppable	2010	http://www.deadlyblogger.com/NewRelease/unstoppable.mp4	mp4	https://www.joblo.com/assets/images/oldsite/posters/images/full/unstoppable-poster4_thumb.jpg	Inglese	Thriller	On his first day of work as a conductor, the young Will Colson is flanked by an elderly train driver who is now little available to the new players. Although the two are not closely related, they are immediately forced to work together to avoid a serious accident: a train loaded with harmful substances and without a driver travels at high speed and must be stopped at all costs.	1h38m	
405	Veronica Mars	2014	http://www.deadlyblogger.com/NewRelease/veronicamars.mp4	mp4	https://m.media-amazon.com/images/I/51Rx2zWdccL.jpg	Inglese	Drama	The young detective Veronica Mars, after having held interviews for important New York law firms, returns to Neptune following the request for help from her ex-boyfriend Logan, now accused of murder. However, the situation will prove to be more difficult than expected.	1h47m	
406	Wake Me Up When the War Is Over	1969	https://archive.org/download/WakeMeUpWhentheWarisOverKenBarryJimBackus1969goofyrip/WakeMeUpWhentheWarisOverKenBarryJimBackus1969goofyrip_512kb.mp4	mp4	https://m.media-amazon.com/images/I/61ItEovacjL._SL1000_.jpg	Inglese	Comedy	During the final months of WW2, a lonely German Baroness hides an attractive American airman in her mansion for long time without telling him the war has been over for almost five years.	1h14m	
407	War of the Robots	1978	https://archive.org/download/WarOfTheRobots/WarOfTheRobots1978.mp4	mp4	https://m.media-amazon.com/images/M/MV5BNTYyNmRiZTItZWQ4Mi00YTlkLTkzYTEtOWU0YTI2ODVlOGQyXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_.jpg	Inglese	Adventure/Sci-Fi	An alien civilization, which facing eminent extinction, kidnaps two famous genetic scientists from Earth. A troop of soldiers is dispatched to combat the humanoid robots and rescue the victims.	1h39m	
408	We'll Never Have Paris	2014	https://archive.org/download/WellNeverHaveParis2014720p/We%27ll%20Never%20Have%20Paris%20(2014)%20720p%20WEB-DL%20(UpFilm).mp4	mp4	https://static.wikia.nocookie.net/doblaje/images/e/eb/Well_Never_Have_Paris.jpg/revision/latest?cb=20150909084216&path-prefix=es	Inglese	Comedy/Romantic	A man screws up on a transcontinental level in a noble effort to win back "the one."	1h32m	
409	Werewolf of Washington	1973	https://archive.org/download/Werewolf_of_Washington/Werewolf_of_Washington_512kb.mp4	mp4	https://m.media-amazon.com/images/M/MV5BMzYyYTQ5N2UtMTJiNS00ODAzLTlkNDctMDIyODQwN2RlYjdkXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_.jpg	Inglese	Comedy/Horror	A reporter who has had an affair with the daughter of the U.S. President is sent to Hungary. There he is bitten by a werewolf, and then gets transferred back to Washington, where he gets a job as press assistant to the President. Then bodies start turning up in D.C. . . .	1h30m	
410	Wes Craven's New Nightmare	1994	http://www.deadlyblogger.com/NewRelease/elm7.mp4	mp4	https://upload.wikimedia.org/wikipedia/en/c/c8/Wes_Craven%27s_New_Nightmare_US_poster.jpg	Inglese	Horror	Freddy Krueger has a new mission: to torment the dreams of the directors who created it, sowing panic on the set of a film.	1h54m	
411	Wheels on Meals	1984	https://archive.org/download/JackieChansWheelsOnMealsFullKungFuActionMovieInEnglish1984HongKongVideoDailymotion/Jackie%20Chan%27s%20Wheels%20On%20Meals%20-%20Full%20Kung%20Fu%20Action%20Movie%20in%20English%20(1984%20-%20Hong%20Kong)%20-%20Video%20Dailymotion.mp4	mp4	https://m.media-amazon.com/images/M/MV5BMjA2ODkzOTQ3M15BMl5BanBnXkFtZTgwOTI4MzkwMzE@._V1_.jpg	Inglese	Action/Comedy/Crime	Two Chinese friends, who operate a food truck in Barcelona, Spain, use their maal arts expese to help their private investigator friend protect the pickpocket Sylvia, who's been targeted by a ruthless gang.	1h40m	
412	White House Down	2013	http://www.deadlyblogger.com/NewRelease/white.html	mp4	https://m.media-amazon.com/images/I/71aIMRd-4kS._SL1500_.jpg	Inglese	Action/Thriller	During a visit to the White House, a policeman finds himself having to protect his daughter and the president of the United States from attack by a group of paramilitaries seeking revenge.	2h17m	
413	White Mama	1980	https://archive.org/download/WhiteMama1980WithBetteDavisAndErnestHardenJr.FullTVMovie/White%20Mama%20(1980)%20with%20Bette%20Davis%20and%20Ernest%20Harden%20Jr.%20(Full%20TV%20Movie).mp4	mp4	https://m.media-amazon.com/images/M/MV5BYTQ2ODAyMDgtNWI3ZC00MGQ4LWIyOGQtM2FiM2M5NmE2NzQ3XkEyXkFqcGdeQXVyMTYzNTE3NDA@._V1_FMjpg_UX1000_.jpg	Inglese	Drama	White Mum is a 1980 TV movie directed by Jackie Cooper, an adaptation of the Robert CS Downs novel of the same name. The actress Bette Davis in the role of "white mother", a poor elderly woman who lives in a ghetto and befriends a young African American.	1h45m	
414	Who Framed Roger Rabbit	1988	http://www.deadlyblogger.com/NewRelease/framed.mp4	mp4	http://gonewiththetwins.com/new/wp-content/uploads/2015/02/whoframedrogerrabbit.jpg	Inglese	Animation/Adventure/Comedy	A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.	1h44m	
415	Wild Wild West	1999	http://www.deadlyblogger.com/NewRelease/wildwest.mp4	mp4	https://upload.wikimedia.org/wikipedia/en/3/31/Wild_wild_west_poster.jpg	Inglese	Sci-Fi/Action	James West and Artemus Gordon find themselves side by side on the trail of Dr. Loveless, a diabolical and brilliant inventor, who is plotting the assassination of the President of the United States	1h47m	
416	Wolverine	2013	http://www.deadlyblogger.com/NewRelease/thewolverine.mp4	mp4	https://movieposters2.com/images/1125931-b.jpg	Inglese	Sci-Fi/Fantasy	Logan has left Wolverine and lives isolated in the mountains. At the request of a longtime friend, Yashida, the man travels to Japan. The latter is about to die and would like to give the young man the possibility of being mortal in exchange for immortality. He refuses but agrees to protect his niece Mariko, threatened by the Yakuza	2h18m	
417	World War Z	2013	http://www.deadlyblogger.com/NewRelease/world.mp4	mp4	https://www.thatfilmguy.net/wp-content/uploads/2013/06/World-War-Z-Poster-1280x720.jpg	Inglese	Science/Thriller	When a zombie pandemic threatens to destroy humanity, a former American investigator is forced to resume work to track down the source of the infection and prevent the worst.	2h3m	
418	Wrong Turn	2003	http://www.deadlyblogger.com/NewRelease/wrongturn1.mp4	mp4	https://i.ytimg.com/vi/9lIUi6xWflg/mqdefault.jpg	Inglese	Thriller	After changing course due to a traffic accident, six people find themselves trapped in the woods of West Virginia, hunted by three mountain cannibals.	1h25m	
419	Wrong Turn 2: Dead End	2007	http://www.deadlyblogger.com/NewRelease/wrongturn2.mp4	mp4	https://m.media-amazon.com/images/M/MV5BNDcyZmRjYmUtYzY2Ni00YmIzLTljOTEtZTU1NmQ4OGY4NGZmXkEyXkFqcGdeQXVyNTk1ODg5ODA@._V1_.jpg	Inglese	Thriller	A group of cannibals sows terror among the pacipants of a reality show set in the wilderness of West Virginia.	1h37m	
420	Wrong Turn 3  Left for Dead	2009	http://www.deadlyblogger.com/NewRelease/wrongturn3.mp4	mp4	https://m.media-amazon.com/images/M/MV5BMGEzNGFlYjUtYjRhYy00ZWI5LWI0N2ItMGY3ZThhZTAwZjY2L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg	Inglese	Thriller/Horror	Two distinct groups, friends and some escaped, end up falling prey to mutant cannibals and have to struggle to survive.	1h32m	
421	Wrong Turn 4  Bloody Beginnings	2011	http://www.deadlyblogger.com/NewRelease/wrongturn4.mp4	mp4	https://m.media-amazon.com/images/M/MV5BOTk3MjYzMzEwN15BMl5BanBnXkFtZTcwNjkyMTI2NQ@@._V1_.jpg	Inglese	Thriller/Horror	A group of youngsters on holiday in Glenville come across an abandoned mental hospital in which horrible crimes and crimes were committed 30 years earlier.	1h34m	
422	Wrong Turn 5: Bloodlines	2012	http://www.deadlyblogger.com/NewRelease/wrongturn5.mp4	mp4	https://www.themoviedb.org/t/p/original/i9prGtsGbWzaH30bp8TXPEs6QGm.jpg	Inglese	Thriller/Horror	A cannibal family manages to enter the Mountain Man Festival creating panic among those present.	1h31m	
423	X Man 4: First Class	2011	http://www.deadlyblogger.com/NewRelease/xmen4.mp4	mp4	https://www.themoviedb.org/t/p/w500/yoKdvhqVw45oEF34No2cD7aP3sx.jpg	Inglese	Drama/Fantasy	Young Charles and Erik discover they have very special powers. They decide to study human mutations together and fight a common enemy. As adults they become sworn enemies: Professor X and Magneto.	2h12m	
424	X-Men 1	2000	http://www.deadlyblogger.com/NewRelease/xmen1.html	mp4	https://upload.wikimedia.org/wikipedia/en/8/81/X-MenfilmPoster.jpg	Inglese	Action/adventure	Men born with genetic differences that make them superior and opposed by other human beings and who, despite everything, try to live together in peace.	1h44m	
425	X-Men 2	2003	http://www.deadlyblogger.com/NewRelease/xmen2.html	mp4	https://musicimage.xboxlive.com/catalog/video.movie.8D6KGWZL6526/image?locale=it-it&mode=crop&purposes=BoxArt&q=90&h=225&w=150&format=jpg	Inglese	Action/sci-fi	While Magneto is locked up in the plastic prison, a mutant who cares about the life of the president of the United States and a mysterious government conspiracy threatens to wipe out the existence of the X Men forever.	2h15m	
426	X-Men 3 The Last Stand	2006	http://www.deadlyblogger.com/NewRelease/xmen3.html	mp4	https://upload.wikimedia.org/wikipedia/en/5/5b/X-Men_The_Last_Stand_theatrical_poster.jpg	Inglese	Action/sci-fi	A cure for mutants is discovered that threatens to alter the course of history. For the first time everyone is faced with a crucial choice: to maintain their uniqueness, or to give up their powers and be ordinary people.	1h44m	
427	X-Men Origins: Wolverine	2009	http://www.deadlyblogger.com/NewRelease/origin.html	mp4	https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSAQo6wyFN8zXv1oO0Ijfuoi11UDDPWwLmWrKDhcwsviEKurzaP	Inglese	Sci-Fi/Fantasy	Logan has left Wolverine and lives isolated in the mountains. At the request of a longtime friend, Yashida, the man travels to Japan. The latter is about to die and would like to give the young man the possibility of being mortal in exchange for immortality. He refuses but agrees to protect his niece Mariko, threatened by the Yakuza.	1h59m	
428	X-Men: Apocalypse	2016	http://deadlyblogger.com/NewRelease/xmen2016.mp4	mp4	https://www.valecenter.it/wp-content/uploads/2016/05/X-Men-Apocalypse-2016-Movie-Poster-Wallpaper.jpg	Inglese	fantasy/Science	In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to the world.	2h27m	
429	Destroy All Monsters	1968	https://archive.org/download/DestroyAllMonsters_201611/Destroy%20All%20Monsters.mp4	mp4	https://m.media-amazon.com/images/I/51WHYX16VJL.jpg	Inglese	Action/Horror/Sci-Fi	Female aliens take control of Earth's monsters and begin using them to destroy the human race.	1h28m	
430	Gamera vs. Viras	1968	https://archive.org/download/Destroy_All_Planets/Destroy_All_Planets_512kb.mp4	mp4	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3_bhIuiP6Fav1CZwVr9fZpXpDOiDifGEvI17ybJfJgX_cgAOpCqWi6179axo-WnMVEQk&usqp=CAU	Inglese	Action/Adventure/Family	Gamera the Flying Turtle falls under the spell of evil aliens, but two children free him and he returns to fight the aliens' monster, Viras.	1h15m	
431	Voyage to the Planet of Prehistoric Women	1968	https://ia800307.us.archive.org/11/items/VoyageToThePlanetOfPrehistoricWomen_20130813/Voyage%20to%20the%20Planet%20of%20Prehistoric%20Women.mp4 	mp4	https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Voyageplanetprehistoricwomen.jpg/220px-Voyageplanetprehistoricwomen.jpg	Inglese	Adventure/Sci-Fi	Astronauts landing on Venus encounter dangerous creatures and almost meet some sexy Venusian women who like to sun-bathe in hip-hugging skin-tight pants and seashell brassieres.	1h18m	
432	Death Rides A Horse	1967	https://archive.org/download/DeathRidesAHorse/DeathRidesAHorse1967_512kb.mp4	mp4	https://m.media-amazon.com/images/M/MV5BOTdiMTVkMGQtYjVhYi00ODFiLWE2MjItZjMwYzgzY2FkN2E5XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_.jpg	Inglese	Western	A young gunfighter plans to track down and eliminate the bandits who killed his family, and forms a tenuous alliance with an aging ex-outlaw, till the surprising end.	2h	
433	Rudolph the RedNosed Reindeer	1964	http://www.deadlyblogger.com/NewRelease/rednose1964.mp4	mp4	https://m.media-amazon.com/images/M/MV5BYjdjZjkyYjUtOWJiZC00ZTE2LTk4MDktZjliOTk5ZDk5ZTZhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg	Inglese	Animation/Adventure/Comedy	A misfit reindeer and his friends look for a place that will accept them.	47m	
434	One Hundred and One Dalmatians	1961	http://www.deadlyblogger.com/NewRelease/dal1.mp4	mp4	https://upload.wikimedia.org/wikipedia/en/c/cd/One_Hundred_and_One_Dalmatians_movie_poster.jpg	Inglese	Animation/Adventure/Comedy	When a litter of Dalmatian puppies are abducted by the minions of Cruella de Vil, the parents must find them before she uses them for a diabolical fashion statement.	1h19m	
435	Miracle on 34th Street	1947	http://www.deadlyblogger.com/NewRelease/miracle34.mp4	mp4	https://upload.wikimedia.org/wikipedia/commons/0/0f/Miracle_on_34th_Street_%281947_film_poster%29.jpg	Inglese	Comedy/Drama/Family	When a nice old man who claims to be Santa Claus is institutionalized as insane, a young lawyer decides to defend him by arguing in court that he is the real thing.	1h36m	
436	Pinocchio	1940	http://www.deadlyblogger.com/NewRelease/pinco1.mp4	mp4	https://i.ebayimg.com/images/g/gkUAAOxyxU1Q8X-D/s-l300.jpg	Inglese	Animation/Comedy/Family	A living puppet, with the help of a cricket as his conscience, must prove himself worthy to become a real boy.	1h28m	
